offenseTeam,Drive,Kicker_Pts,TwoPointConv,Week,gameid,CompletePass_rolling5,Drive_rolling5,ExPointBad_rolling5,ExPointGood_rolling5,FG_30_rolling5,FG_40_rolling5,FG_50_rolling5,FG_range_rolling5,FieldGoalBad_rolling5,FieldGoalGood_rolling5,IncompletePass_rolling5,Kicker_Pts_rolling5,PointsScored_rolling5,Punt_rolling5,QB Kneel_rolling5,RedZone_rolling5,Touchdown_rolling5,TwoPointConv_rolling5,TwoPointGood_rolling5,Week_rolling5,Yards.Gained_rolling5,gameid_rolling5,FG_range_per_drive,RZ_per_drive,DEF_Drive,DEF_Kicker_Pts,DEF_Week,DEF_gameid,DEF_CompletePass_rolling5,DEF_Drive_rolling5,DEF_ExPointBad_rolling5,DEF_ExPointGood_rolling5,DEF_FG_30_rolling5,DEF_FG_40_rolling5,DEF_FG_50_rolling5,DEF_FG_range_rolling5,DEF_FieldGoalBad_rolling5,DEF_FieldGoalGood_rolling5,DEF_IncompletePass_rolling5,DEF_Kicker_Pts_rolling5,DEF_PointsScored_rolling5,DEF_Punt_rolling5,DEF_QB Kneel_rolling5,DEF_RedZone_rolling5,DEF_Touchdown_rolling5,DEF_TwoPointConv_rolling5,DEF_TwoPointGood_rolling5,DEF_Week_rolling5,DEF_Yards.Gained_rolling5,DEF_gameid_rolling5,DEF_FG_range_per_drive,DEF_RZ_per_drive,defenseTeam,Season
CLE-2009120609,17,10,1,12,2009120609,0,22,0,1,0,0,0,9,0,0,16,4,16,6,0,5,2,0,0,9,405,2009113483,0.4090909090909091,0.22727272727272727,17.0,10.0,12.0,2009120609.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,16.0,6.0,17.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,475.0,2009113609.0,0.4,0.2,SD,2009
DAL-2009120611,24,15,0,12,2009120611,0,22,0,2,1,0,0,9,1,0,14,8,18,5,1,5,2,0,0,10,490,2009113546,0.4090909090909091,0.22727272727272727,24.0,15.0,12.0,2009120611.0,0.0,21.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,13.0,10.0,29.0,3.0,0.0,2.0,3.0,0.0,0.0,9.0,491.0,2009113268.0,0.38095238095238093,0.09523809523809523,NYG,2009
DEN-2009120606,30,14,0,12,2009120606,0,23,0,1,1,0,0,10,0,2,14,8,18,4,0,4,1,0,0,10,438,2009113565,0.43478260869565216,0.17391304347826086,30.0,14.0,12.0,2009120606.0,0.0,26.0,0.0,3.0,1.0,0.0,0.0,10.0,0.0,1.0,12.0,11.0,25.0,5.0,1.0,5.0,3.0,0.0,0.0,10.0,522.0,2009113606.0,0.38461538461538464,0.19230769230769232,KC,2009
DET-2009120603,24,6,1,12,2009120603,0,25,0,2,0,0,0,10,0,1,19,9,21,4,0,4,2,0,0,10,483,2009113543,0.4,0.16,24.0,6.0,12.0,2009120603.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,18.0,7.0,13.0,5.0,0.0,4.0,1.0,0.0,0.0,10.0,356.0,2009113604.0,0.4090909090909091,0.18181818181818182,CIN,2009
GB-2009120700,26,12,0,12,2009120700,0,25,0,3,1,0,0,9,0,1,15,10,29,5,1,5,3,0,0,10,486,2009113563,0.36,0.2,26.0,12.0,12.0,2009120700.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,15.0,5.0,16.0,5.0,0.0,4.0,2.0,0.0,0.0,10.0,429.0,2009113642.0,0.391304347826087,0.17391304347826086,BAL,2009
HOU-2009120605,22,4,1,12,2009120605,0,21,0,2,1,0,0,9,0,1,11,9,22,3,1,4,2,0,0,9,476,2009113342,0.42857142857142855,0.19047619047619047,22.0,4.0,12.0,2009120605.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,2.0,16.0,9.0,18.0,4.0,0.0,4.0,1.0,0.0,0.0,10.0,435.0,2009113605.0,0.38095238095238093,0.19047619047619047,JAC,2009
IND-2009120604,20,15,0,12,2009120604,0,21,0,3,1,0,0,9,0,1,15,8,25,3,0,5,3,0,0,10,477,2009113604,0.42857142857142855,0.23809523809523808,20.0,15.0,12.0,2009120604.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,1.0,13.0,9.0,24.0,4.0,0.0,4.0,3.0,0.0,0.0,10.0,487.0,2009113625.0,0.45,0.2,TEN,2009
JAC-2009120605,23,14,0,12,2009120605,0,21,0,1,1,0,0,8,0,1,10,9,18,4,1,4,2,0,0,10,453,2009113605,0.38095238095238093,0.19047619047619047,23.0,14.0,12.0,2009120605.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,13.0,10.0,20.0,3.0,1.0,4.0,2.0,0.0,0.0,9.0,438.0,2009113342.0,0.38095238095238093,0.19047619047619047,HOU,2009
KC-2009120606,29,8,0,12,2009120606,0,26,0,1,1,0,0,11,0,1,18,10,20,6,0,5,2,0,0,10,469,2009113606,0.4230769230769231,0.19230769230769232,29.0,8.0,12.0,2009120606.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,13.0,8.0,22.0,4.0,0.0,5.0,2.0,0.0,0.0,10.0,424.0,2009113565.0,0.391304347826087,0.21739130434782608,DEN,2009
MIA-2009120613,24,11,1,12,2009120613,0,23,0,1,1,0,0,9,0,1,17,8,21,5,0,5,2,0,0,10,478,2009113544,0.391304347826087,0.21739130434782608,24.0,11.0,12.0,2009120613.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,16.0,7.0,26.0,4.0,0.0,5.0,3.0,0.0,0.0,10.0,523.0,2009113628.0,0.43478260869565216,0.21739130434782608,NE,2009
MIN-2009120610,22,5,0,12,2009120610,0,24,0,3,1,0,0,9,0,1,13,8,30,4,1,4,3,0,0,9,529,2009113465,0.375,0.16666666666666666,22.0,5.0,12.0,2009120610.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,20.0,7.0,18.0,5.0,0.0,5.0,2.0,0.0,0.0,10.0,547.0,2009113607.0,0.45454545454545453,0.22727272727272727,ARI,2009
NE-2009120613,23,3,0,12,2009120613,0,23,0,2,1,0,0,10,0,1,14,10,25,4,0,5,3,0,0,10,537,2009113628,0.43478260869565216,0.21739130434782608,23.0,3.0,12.0,2009120613.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,2.0,13.0,12.0,23.0,4.0,0.0,5.0,2.0,0.0,0.0,10.0,517.0,2009113544.0,0.43478260869565216,0.21739130434782608,MIA,2009
NO-2009120608,23,19,0,12,2009120608,0,22,0,3,1,0,0,8,0,1,10,10,31,3,1,3,3,0,0,10,553,2009113625,0.36363636363636365,0.13636363636363635,23.0,19.0,12.0,2009120608.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,2.0,14.0,9.0,21.0,4.0,1.0,3.0,2.0,0.0,0.0,10.0,464.0,2009113604.0,0.36363636363636365,0.13636363636363635,WAS,2009
NYG-2009120611,25,6,0,12,2009120611,0,22,0,2,1,0,0,9,0,1,15,9,20,4,0,3,2,0,0,9,478,2009113268,0.4090909090909091,0.13636363636363635,25.0,6.0,12.0,2009120611.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,15.0,10.0,14.0,5.0,0.0,5.0,1.0,0.0,0.0,10.0,405.0,2009113546.0,0.45454545454545453,0.22727272727272727,DAL,2009
NYJ-2009120300,26,14,0,12,2009120300,0,24,0,1,1,0,0,9,0,2,12,8,19,5,0,3,2,0,0,9,423,2009113405,0.375,0.125,26.0,14.0,12.0,2009120300.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,10.0,9.0,21.0,4.0,1.0,3.0,2.0,0.0,0.0,9.0,461.0,2009113402.0,0.4090909090909091,0.13636363636363635,BUF,2009
OAK-2009120607,22,11,0,12,2009120607,0,23,0,1,0,1,0,10,0,1,15,10,16,6,0,5,1,0,0,9,410,2009113407,0.43478260869565216,0.21739130434782608,22.0,11.0,12.0,2009120607.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,15.0,11.0,20.0,5.0,1.0,5.0,2.0,0.0,0.0,10.0,473.0,2009113625.0,0.4166666666666667,0.20833333333333334,PIT,2009
PHI-2009120600,20,12,0,12,2009120600,0,22,0,2,2,0,0,9,0,2,15,11,23,4,0,4,2,0,0,10,505,2009113608,0.4090909090909091,0.18181818181818182,20.0,12.0,12.0,2009120600.0,0.0,20.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,11.0,10.0,25.0,3.0,0.0,5.0,3.0,0.0,0.0,10.0,455.0,2009113601.0,0.4,0.25,ATL,2009
PIT-2009120607,23,11,0,12,2009120607,0,23,0,2,1,0,0,9,0,1,12,7,20,5,0,4,2,0,0,10,521,2009113625,0.391304347826087,0.17391304347826086,23.0,11.0,12.0,2009120607.0,0.0,24.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,11.0,11.0,22.0,4.0,1.0,5.0,2.0,0.0,0.0,9.0,466.0,2009113407.0,0.4166666666666667,0.20833333333333334,OAK,2009
SD-2009120609,18,13,0,12,2009120609,0,20,0,3,1,0,0,8,0,2,8,10,29,3,1,3,3,0,0,10,435,2009113609,0.4,0.15,18.0,13.0,12.0,2009120609.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,11.0,10.0,23.0,4.0,1.0,3.0,2.0,0.0,0.0,9.0,452.0,2009113483.0,0.4090909090909091,0.13636363636363635,CLE,2009
SEA-2009120612,30,8,0,12,2009120612,0,25,0,1,2,0,0,10,0,2,15,8,18,6,0,5,1,0,0,10,418,2009113608,0.4,0.2,30.0,8.0,12.0,2009120612.0,0.0,23.0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,2.0,13.0,10.0,18.0,5.0,1.0,5.0,1.0,0.0,0.0,10.0,456.0,2009113547.0,0.391304347826087,0.21739130434782608,SF,2009
SF-2009120612,29,5,0,12,2009120612,0,23,0,2,1,0,0,9,0,1,15,7,20,5,0,5,2,0,0,10,427,2009113547,0.391304347826087,0.21739130434782608,29.0,5.0,12.0,2009120612.0,0.0,25.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,1.0,15.0,9.0,27.0,5.0,0.0,6.0,3.0,0.0,0.0,10.0,521.0,2009113608.0,0.4,0.24,SEA,2009
STL-2009120602,26,16,0,12,2009120602,0,22,0,1,0,1,0,8,0,1,18,9,18,5,0,4,2,0,0,9,441,2009113465,0.36363636363636365,0.18181818181818182,26.0,16.0,12.0,2009120602.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,12.0,11.0,24.0,4.0,1.0,3.0,2.0,0.0,0.0,10.0,451.0,2009113544.0,0.34782608695652173,0.13043478260869565,CHI,2009
TB-2009120601,22,14,0,12,2009120601,0,25,0,1,0,0,0,10,0,1,16,10,15,5,0,5,1,0,0,10,448,2009113603,0.4,0.2,22.0,14.0,12.0,2009120601.0,0.0,22.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0,14.0,10.0,16.0,3.0,0.0,4.0,1.0,0.0,0.0,10.0,481.0,2009113542.0,0.36363636363636365,0.18181818181818182,CAR,2009
TEN-2009120604,19,5,0,12,2009120604,0,20,0,2,1,0,1,8,0,1,13,12,23,3,0,4,2,0,0,10,524,2009113625,0.4,0.2,19.0,5.0,12.0,2009120604.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,12.0,11.0,23.0,2.0,0.0,4.0,2.0,0.0,0.0,10.0,510.0,2009113604.0,0.42857142857142855,0.19047619047619047,IND,2009
WAS-2009120608,22,15,0,12,2009120608,0,21,0,2,1,0,0,8,0,1,11,11,22,3,0,4,2,0,0,10,470,2009113604,0.38095238095238093,0.19047619047619047,22.0,15.0,12.0,2009120608.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,15.0,8.0,20.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,495.0,2009113625.0,0.45454545454545453,0.18181818181818182,NO,2009
ARI-2009121400,26,4,0,13,2009121400,0,23,0,2,0,0,0,8,0,1,10,6,21,5,1,6,2,0,0,11,502,2009115727,0.34782608695652173,0.2608695652173913,26.0,4.0,13.0,2009121400.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,9.0,13.0,5.0,0.0,4.0,1.0,0.0,0.0,11.0,444.0,2009115665.0,0.375,0.16666666666666666,SF,2009
ATL-2009121300,15,11,0,13,2009121300,0,19,0,2,1,0,0,8,0,1,19,9,21,3,0,3,2,0,0,11,458,2009115701,0.42105263157894735,0.15789473684210525,15.0,11.0,13.0,2009121300.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,15.0,9.0,20.0,2.0,0.0,5.0,2.0,0.0,0.0,11.0,498.0,2009115724.0,0.42857142857142855,0.23809523809523808,NO,2009
BAL-2009121301,24,12,0,13,2009121301,0,23,0,2,1,0,0,9,0,2,13,11,21,4,0,4,2,0,0,11,457,2009115742,0.391304347826087,0.17391304347826086,24.0,12.0,13.0,2009121301.0,0.0,25.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,2.0,11.0,11.0,32.0,3.0,1.0,3.0,3.0,0.0,0.0,11.0,511.0,2009115641.0,0.32,0.12,DET,2009
BUF-2009121306,24,16,0,13,2009121306,0,23,0,1,1,0,0,9,0,2,12,10,20,4,0,5,2,0,0,11,451,2009115643,0.391304347826087,0.21739130434782608,24.0,16.0,13.0,2009121306.0,0.0,27.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,2.0,11.0,12.0,24.0,5.0,1.0,5.0,2.0,0.0,0.0,11.0,503.0,2009115706.0,0.37037037037037035,0.18518518518518517,KC,2009
CAR-2009121308,23,9,0,13,2009121308,0,22,0,1,1,0,0,10,0,1,14,9,17,5,0,5,1,0,0,11,423,2009115642,0.45454545454545453,0.22727272727272727,23.0,9.0,13.0,2009121308.0,0.0,24.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,15.0,7.0,23.0,5.0,0.0,5.0,3.0,0.0,0.0,11.0,525.0,2009115728.0,0.4166666666666667,0.20833333333333334,NE,2009
CHI-2009121302,23,2,0,13,2009121302,0,23,0,1,1,0,0,9,0,1,14,8,13,5,0,5,1,0,0,11,441,2009115644,0.391304347826087,0.21739130434782608,23.0,2.0,13.0,2009121302.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,19.0,4.0,15.0,5.0,0.0,5.0,2.0,0.0,0.0,11.0,422.0,2009115663.0,0.43478260869565216,0.21739130434782608,GB,2009
CIN-2009121307,20,4,0,13,2009121307,0,22,0,1,2,0,0,8,0,2,11,10,17,5,1,3,1,0,0,11,420,2009115705,0.36363636363636365,0.13636363636363635,20.0,4.0,13.0,2009121307.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,6.0,15.0,5.0,0.0,5.0,1.0,0.0,0.0,11.0,414.0,2009115705.0,0.4090909090909091,0.22727272727272727,MIN,2009
CLE-2009121000,22,7,0,13,2009121000,0,21,0,1,0,0,0,9,0,1,16,5,16,6,0,4,2,0,0,11,372,2009115662,0.42857142857142855,0.19047619047619047,22.0,7.0,13.0,2009121000.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,14.0,11.0,21.0,6.0,1.0,4.0,2.0,0.0,0.0,11.0,458.0,2009115645.0,0.375,0.16666666666666666,PIT,2009
DAL-2009121312,17,9,0,13,2009121312,0,21,0,2,0,0,0,9,1,0,13,8,18,5,0,5,2,0,0,11,482,2009115647,0.42857142857142855,0.23809523809523808,17.0,9.0,13.0,2009121312.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,16.0,7.0,17.0,3.0,0.0,4.0,2.0,0.0,0.0,11.0,489.0,2009115710.0,0.42105263157894735,0.21052631578947367,SD,2009
DEN-2009121304,25,8,1,13,2009121304,0,24,0,1,1,0,0,9,0,2,13,9,19,3,0,4,2,0,0,11,444,2009115645,0.375,0.16666666666666666,25.0,8.0,13.0,2009121304.0,0.0,22.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,13.0,10.0,23.0,2.0,0.0,4.0,2.0,0.0,0.0,11.0,492.0,2009115704.0,0.4090909090909091,0.18181818181818182,IND,2009
DET-2009121301,23,7,0,13,2009121301,0,24,0,1,0,0,0,11,0,0,20,7,17,4,0,4,2,0,0,11,469,2009115641,0.4583333333333333,0.16666666666666666,23.0,7.0,13.0,2009121301.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,16.0,6.0,14.0,5.0,0.0,4.0,1.0,0.0,0.0,11.0,423.0,2009115742.0,0.43478260869565216,0.17391304347826086,BAL,2009
GB-2009121302,24,11,1,13,2009121302,0,24,0,2,2,0,0,8,0,2,13,11,25,4,1,4,2,0,0,11,440,2009115663,0.3333333333333333,0.16666666666666666,24.0,11.0,13.0,2009121302.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,2.0,12.0,10.0,20.0,4.0,1.0,3.0,2.0,0.0,0.0,11.0,417.0,2009115644.0,0.3333333333333333,0.125,CHI,2009
HOU-2009121303,26,16,0,13,2009121303,0,22,0,2,1,0,0,9,0,1,12,10,22,4,0,4,2,0,0,10,473,2009115582,0.4090909090909091,0.18181818181818182,26.0,16.0,13.0,2009121303.0,0.0,25.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0,1.0,13.0,8.0,27.0,6.0,0.0,7.0,3.0,0.0,0.0,11.0,518.0,2009115707.0,0.44,0.28,SEA,2009
IND-2009121304,26,4,0,13,2009121304,0,23,0,3,0,0,0,9,0,0,15,7,27,4,1,5,3,0,0,11,465,2009115704,0.391304347826087,0.21739130434782608,26.0,4.0,13.0,2009121304.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,16.0,8.0,22.0,4.0,0.0,5.0,2.0,0.0,0.0,11.0,402.0,2009115645.0,0.391304347826087,0.21739130434782608,DEN,2009
JAC-2009121305,24,4,0,13,2009121305,0,21,0,1,1,0,0,9,0,1,12,8,15,4,1,3,1,0,0,11,415,2009115705,0.42857142857142855,0.14285714285714285,24.0,4.0,13.0,2009121305.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,14.0,10.0,20.0,5.0,0.0,5.0,2.0,0.0,0.0,11.0,471.0,2009115644.0,0.4166666666666667,0.20833333333333334,MIA,2009
KC-2009121306,25,4,0,13,2009121306,0,27,0,1,1,0,0,11,0,1,18,8,18,5,0,5,2,0,0,11,466,2009115706,0.4074074074074074,0.18518518518518517,25.0,4.0,13.0,2009121306.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,11.0,8.0,17.0,5.0,0.0,3.0,1.0,0.0,0.0,11.0,455.0,2009115643.0,0.391304347826087,0.13043478260869565,BUF,2009
MIA-2009121305,23,5,0,13,2009121305,0,23,0,1,1,0,0,9,0,1,15,7,19,5,0,5,2,0,0,11,479,2009115644,0.391304347826087,0.21739130434782608,23.0,5.0,13.0,2009121305.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,14.0,7.0,17.0,4.0,0.0,5.0,1.0,0.0,0.0,11.0,424.0,2009115705.0,0.38095238095238093,0.23809523809523808,JAC,2009
MIN-2009121307,21,14,0,13,2009121307,0,23,0,3,1,0,0,10,0,1,14,9,29,4,2,4,3,0,0,11,495,2009115705,0.43478260869565216,0.17391304347826086,21.0,14.0,13.0,2009121307.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,18.0,9.0,17.0,5.0,1.0,3.0,1.0,0.0,0.0,11.0,364.0,2009115705.0,0.36363636363636365,0.13636363636363635,CIN,2009
NE-2009121308,24,10,0,13,2009121308,0,24,0,2,0,0,0,10,0,1,14,9,24,4,0,5,3,0,0,11,520,2009115728,0.4166666666666667,0.20833333333333334,24.0,10.0,13.0,2009121308.0,0.0,22.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0,15.0,9.0,15.0,3.0,0.0,3.0,1.0,0.0,0.0,11.0,472.0,2009115642.0,0.36363636363636365,0.13636363636363635,CAR,2009
NO-2009121300,16,8,0,13,2009121300,0,21,0,3,1,0,0,7,0,1,10,10,32,2,1,2,4,0,0,11,545,2009115724,0.3333333333333333,0.09523809523809523,16.0,8.0,13.0,2009121300.0,0.0,20.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,12.0,10.0,26.0,3.0,0.0,5.0,3.0,0.0,0.0,11.0,466.0,2009115701.0,0.4,0.25,ATL,2009
NYG-2009121313,23,8,0,13,2009121313,0,22,0,2,1,0,0,10,0,1,14,8,28,4,0,4,3,0,0,10,525,2009115508,0.45454545454545453,0.18181818181818182,23.0,8.0,13.0,2009121313.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,16.0,8.0,28.0,4.0,0.0,3.0,3.0,0.0,0.0,11.0,555.0,2009115708.0,0.4090909090909091,0.13636363636363635,PHI,2009
NYJ-2009121309,29,21,0,13,2009121309,0,24,0,1,1,1,0,9,0,2,10,11,18,4,0,3,1,0,0,11,399,2009115645,0.375,0.125,29.0,21.0,13.0,2009121309.0,0.0,25.0,0.0,2.0,1.0,1.0,0.0,9.0,0.0,2.0,12.0,13.0,25.0,5.0,1.0,3.0,2.0,0.0,0.0,11.0,427.0,2009115703.0,0.36,0.12,TB,2009
OAK-2009121311,24,14,0,13,2009121311,0,24,0,1,0,0,1,10,0,1,17,11,15,7,0,6,1,0,0,11,437,2009115647,0.4166666666666667,0.25,24.0,14.0,13.0,2009121311.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,15.0,11.0,19.0,4.0,0.0,4.0,1.0,0.0,0.0,11.0,472.0,2009115706.0,0.391304347826087,0.17391304347826086,WAS,2009
PHI-2009121313,24,5,1,13,2009121313,0,23,0,2,2,0,0,9,0,2,14,9,26,4,1,4,2,0,0,11,516,2009115708,0.391304347826087,0.17391304347826086,24.0,5.0,13.0,2009121313.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,14.0,9.0,27.0,3.0,0.0,2.0,3.0,0.0,0.0,10.0,493.0,2009115508.0,0.38095238095238093,0.09523809523809523,NYG,2009
PIT-2009121000,21,7,0,13,2009121000,0,23,0,1,1,0,0,9,0,1,14,8,16,6,0,3,1,0,0,11,492,2009115645,0.391304347826087,0.13043478260869565,21.0,7.0,13.0,2009121000.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,11.0,9.0,20.0,5.0,1.0,4.0,2.0,0.0,0.0,11.0,438.0,2009115662.0,0.42857142857142855,0.19047619047619047,CLE,2009
SD-2009121312,18,8,0,13,2009121312,0,20,0,3,1,0,0,8,0,2,8,11,29,2,1,3,3,0,0,11,454,2009115710,0.4,0.15,18.0,8.0,13.0,2009121312.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,9.0,14.0,5.0,0.0,5.0,1.0,0.0,0.0,11.0,386.0,2009115647.0,0.4090909090909091,0.22727272727272727,DAL,2009
SEA-2009121303,27,1,0,13,2009121303,0,25,0,1,1,0,0,10,0,1,15,5,16,7,0,5,1,0,0,11,403,2009115707,0.4,0.2,27.0,1.0,13.0,2009121303.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,14.0,10.0,20.0,3.0,1.0,5.0,2.0,0.0,0.0,10.0,432.0,2009115582.0,0.4090909090909091,0.22727272727272727,HOU,2009
SF-2009121400,27,11,0,13,2009121400,0,23,0,2,1,0,0,9,0,1,15,7,19,5,1,5,2,0,0,11,388,2009115665,0.391304347826087,0.21739130434782608,27.0,11.0,13.0,2009121400.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,20.0,8.0,18.0,5.0,0.0,5.0,2.0,0.0,0.0,11.0,485.0,2009115727.0,0.391304347826087,0.21739130434782608,ARI,2009
STL-2009121310,24,1,0,13,2009121310,0,23,0,1,0,0,0,9,0,1,17,8,17,5,0,4,2,0,0,11,462,2009115706,0.391304347826087,0.17391304347826086,24.0,1.0,13.0,2009121310.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,13.0,8.0,20.0,5.0,0.0,4.0,2.0,0.0,0.0,11.0,481.0,2009115725.0,0.42857142857142855,0.19047619047619047,TEN,2009
TB-2009121309,28,4,0,13,2009121309,0,25,0,1,0,0,0,10,0,1,16,10,11,5,0,4,1,0,0,11,428,2009115703,0.4,0.16,28.0,4.0,13.0,2009121309.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,16.0,7.0,17.0,6.0,0.0,4.0,2.0,0.0,0.0,11.0,403.0,2009115645.0,0.375,0.16666666666666666,NYJ,2009
TEN-2009121310,25,22,0,13,2009121310,0,21,0,2,1,0,1,8,0,2,13,14,24,3,0,4,2,0,0,11,535,2009115725,0.38095238095238093,0.19047619047619047,25.0,22.0,13.0,2009121310.0,0.0,23.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,10.0,8.0,25.0,4.0,1.0,4.0,3.0,0.0,0.0,11.0,487.0,2009115706.0,0.391304347826087,0.17391304347826086,STL,2009
WAS-2009121311,25,12,0,13,2009121311,0,23,0,2,1,0,0,9,0,2,13,12,24,4,0,4,2,0,0,11,475,2009115706,0.391304347826087,0.17391304347826086,25.0,12.0,13.0,2009121311.0,0.0,25.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,12.0,12.0,24.0,4.0,1.0,5.0,2.0,0.0,0.0,11.0,466.0,2009115647.0,0.4,0.2,OAK,2009
ARI-2009122002,29,8,0,14,2009122002,0,23,0,2,0,0,0,8,0,1,11,6,22,5,1,5,2,0,0,12,473,2009117825,0.34782608695652173,0.21739130434782608,29.0,8.0,14.0,2009122002.0,0.0,25.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,2.0,11.0,10.0,34.0,4.0,1.0,3.0,4.0,0.0,0.0,12.0,496.0,2009117741.0,0.32,0.12,DET,2009
ATL-2009122004,24,8,0,14,2009122004,0,20,0,2,1,0,0,8,0,1,19,8,19,4,0,3,2,0,0,12,433,2009117802,0.4,0.15,24.0,8.0,14.0,2009122004.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,17.0,7.0,14.0,6.0,0.0,4.0,1.0,0.0,0.0,12.0,370.0,2009117745.0,0.4,0.16,NYJ,2009
BAL-2009122000,29,11,0,14,2009122000,0,24,0,2,1,0,0,9,0,2,14,11,26,4,0,4,3,0,0,12,489,2009117822,0.375,0.16666666666666666,29.0,11.0,14.0,2009122000.0,0.0,25.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,12.0,11.0,25.0,5.0,1.0,2.0,2.0,0.0,0.0,12.0,466.0,2009117804.0,0.36,0.08,CHI,2009
BUF-2009122001,19,9,0,14,2009122001,0,22,0,1,1,0,0,8,0,2,11,11,17,4,0,4,1,0,0,12,419,2009117742,0.36363636363636365,0.18181818181818182,19.0,9.0,14.0,2009122001.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,8.0,18.0,4.0,0.0,4.0,2.0,0.0,0.0,12.0,475.0,2009117826.0,0.4090909090909091,0.18181818181818182,NE,2009
